movie_id_x,movie_title_x,original_title_x,runtime_minutes,genres,averagerating,numvotes,primary_genre_x,movie_id2,genre_ids,id,original_language,popularity,release_date,vote_average,vote_count
tt0892769,how to train your dragon,how to train your dragon,98.0,"action,adventure,animation",8.1,611299,action,howtotrainyourdragon2010,"14, 12, 16, 10751",10191,en,28.734,2010-03-26,7.7,7610
tt0892791,shrek forever after,shrek forever after,93.0,"adventure,animation,comedy",6.3,167532,adventure,shrekforeverafter2010,"35, 12, 14, 16, 10751",10192,en,15.041,2010-05-16,6.1,3843
tt0893412,from prada to nada,from prada to nada,107.0,"comedy,drama,romance",5.6,13644,comedy,frompradatonada2011,"35, 18, 10749",50217,en,7.641,2011-01-28,5.2,163
tt0899145,don't fade away,don't fade away,89.0,drama,5.4,302,drama,dontfadeaway2010,18,60524,en,1.222,2010-02-02,4.4,7
tt0899154,the key man,the key man,80.0,"crime,drama,thriller",5.6,263,crime,thekeyman2011,"80, 18, 53",106288,en,1.463,2011-02-18,3.7,3
tt0900387,suite française,suite française,107.0,"drama,romance,war",7.0,19978,drama,suitefrançaise2014,"18, 10749, 10752",271674,en,7.652,2014-11-05,7.4,669
tt0903036,westbrick murders,westbrick murders,90.0,"action,crime,thriller",2.7,351,action,westbrickmurders2010,"27, 28, 53",34640,en,0.84,2010-01-01,3.5,4
tt0903624,the hobbit: an unexpected journey,the hobbit: an unexpected journey,169.0,"adventure,family,fantasy",7.9,719629,adventure,thehobbitanunexpectedjourney2012,"12, 14, 28",49051,en,26.939,2012-12-14,7.2,12076
tt0905372,the thing,the thing,103.0,"horror,mystery,sci-fi",6.2,111900,horror,thething2011,"27, 878, 9648, 53",60935,en,12.349,2011-10-14,6.1,1404
tt0906778,black butterflies,black butterflies,100.0,"biography,drama",6.2,1941,biography,blackbutterflies2011,"18, 10749",72049,nl,2.461,2011-03-01,6.3,17
tt0907852,exposed,exposed,82.0,"drama,mystery,thriller",6.6,44,drama,exposed2012,"10770, 53",107554,en,0.84,2012-01-08,4.1,7
tt0910885,a merry friggin' christmas,a merry friggin' christmas,88.0,comedy,5.1,5415,comedy,amerryfrigginchristmas2014,35,286532,en,9.932,2014-11-07,5.0,107
tt0914863,unthinkable,unthinkable,97.0,"crime,drama,thriller",7.1,80152,crime,unthinkable2010,"18, 53",38199,en,9.693,2010-06-15,6.7,623
tt0918575,victim,victim,90.0,"horror,thriller",6.0,4113,horror,victim2010,"18, 27, 53",60306,en,3.44,2010-11-17,4.4,19
tt0918940,the legend of tarzan,the legend of tarzan,110.0,"action,adventure,drama",6.3,150154,action,thelegendoftarzan2016,"28, 12",258489,en,14.797,2016-07-01,5.8,4102
tt0923653,the dead undead,the dead undead,89.0,"action,horror,sci-fi",3.0,791,action,thedeadundead2010,"27, 878, 28",53502,en,3.127,2010-05-13,3.1,9
tt0923954,truth about kerry,truth about kerry,84.0,"drama,mystery,thriller",5.5,217,drama,truthaboutkerry2010,"18, 9648, 53",102686,en,1.124,2010-10-16,4.0,1
tt0926084,harry potter and the deathly hallows: part 1,harry potter and the deathly hallows: part 1,146.0,"adventure,fantasy,mystery",7.7,425530,adventure,harrypotterandthedeathlyhallowspart12010,"12, 14, 10751",12444,en,33.533,2010-11-19,7.7,10788
tt0929618,the penthouse,the penthouse,89.0,comedy,3.7,1345,comedy,thepenthouse2010,35,26353,en,2.139,2010-03-02,3.5,10
tt0934446,"glenn, the flying robot","glenn, the flying robot",85.0,"drama,sci-fi",3.8,299,drama,glenntheflyingrobot2010,"878, 14",63171,en,2.292,2010-12-31,4.2,9
tt0935075,rabbit hole,rabbit hole,91.0,drama,7.0,45357,drama,rabbithole2010,18,27585,en,9.389,2010-12-16,6.8,292
tt0938283,the last airbender,the last airbender,103.0,"action,adventure,family",4.1,137734,action,thelastairbender2010,"28, 12, 10751, 14",10196,en,16.595,2010-07-01,4.6,2143
tt0938305,freaky deaky,freaky deaky,90.0,"comedy,crime,thriller",6.1,6088,comedy,freakydeaky2012,35,168027,en,4.476,2012-04-22,5.1,28
tt0940656,arthur 3: the war of the two worlds,arthur 3: la guerre des deux mondes,101.0,"adventure,animation,family",5.5,7162,adventure,arthur3thewarofthetwoworlds2010,"16, 12, 14, 10751",42949,en,12.679,2010-08-22,5.6,865
tt0942906,white knuckles,white knuckles,88.0,"drama,thriller",6.3,77,drama,whiteknuckles2010,"18, 53",182547,en,0.6,2010-06-10,5.2,3
tt0944835,salt,salt,100.0,"action,mystery,thriller",6.4,277204,action,salt2010,"28, 9648, 53",27576,en,13.025,2010-07-23,6.3,3240
tt0945513,source code,source code,93.0,"action,drama,sci-fi",7.5,452036,action,sourcecode2011,"53, 878, 9648",45612,en,13.495,2011-04-01,7.2,4529
tt0947798,black swan,black swan,108.0,"drama,thriller",8.0,648854,drama,blackswan2010,"18, 53",44214,en,13.745,2010-12-03,7.6,8374
tt0947810,green zone,green zone,115.0,"action,drama,thriller",6.8,122132,action,greenzone2010,"10752, 28, 12, 18, 53",22972,en,11.519,2010-03-11,6.4,1176
tt0948470,the amazing spider-man,the amazing spider-man,136.0,"action,adventure,sci-fi",7.0,525632,action,theamazingspiderman2012,"28, 12, 14",1930,en,24.391,2012-07-04,6.5,10411
tt0954947,the killer inside me,the killer inside me,109.0,"crime,drama,horror",6.1,31727,crime,thekillerinsideme2010,"80, 18, 53",37414,en,7.087,2010-04-27,5.9,304
tt0955308,robin hood,robin hood,140.0,"action,adventure,drama",6.6,239480,action,robinhood2010,"28, 12, 18",20662,en,15.444,2010-05-14,6.3,2569
tt0959306,reach me,reach me,95.0,"comedy,crime,drama",4.9,2304,comedy,reachme2014,18,251994,en,4.659,2014-03-14,5.2,48
tt0960067,heart of now,heart of now,90.0,drama,6.9,83,drama,heartofnow2010,18,169590,en,0.731,2010-06-10,5.4,4
tt0960730,beautiful darling,beautiful darling,85.0,documentary,7.3,499,documentary,beautifuldarling2010,99,226247,en,0.769,2010-04-02,6.4,4
tt0960864,"truth in numbers? everything, according to wikipedia","truth in numbers? everything, according to wikipedia",85.0,documentary,7.0,109,documentary,truthinnumberseverythingaccordingtowikipedia2010,99,74322,en,1.96,2010-07-01,6.3,8
tt0961097,a monster in paris,un monstre à paris,90.0,"adventure,animation,comedy",6.7,18254,adventure,amonsterinparis2011,"12, 16, 35, 10751, 14",77459,fr,7.852,2011-11-22,6.6,603
tt0963966,the sorcerer's apprentice,the sorcerer's apprentice,109.0,"action,adventure,family",6.1,143862,action,thesorcerersapprentice2010,"14, 12, 28, 35, 18",27022,en,14.463,2010-07-13,5.9,2879
tt0964517,the fighter,the fighter,116.0,"biography,drama,sport",7.8,316539,biography,thefighter2010,18,45317,en,10.395,2010-12-17,7.3,2325
tt0969653,white wall,white wall,91.0,"action,mystery,sci-fi",3.8,586,action,whitewall2010,"28, 18, 14, 878, 53",36511,en,0.854,2010-05-25,2.9,8
tt0970179,hugo,hugo,126.0,"adventure,drama,family",7.5,284869,adventure,hugo2011,"12, 18, 10751",44826,en,12.936,2011-11-23,7.1,4124
tt0970866,little fockers,little fockers,98.0,"comedy,romance",5.5,99222,comedy,littlefockers2010,"35, 10749",39451,en,12.153,2010-12-21,5.6,1883
tt0970926,the chosen one,the chosen one,101.0,"comedy,drama",4.5,2394,comedy,thechosenone2010,"18, 35",44219,en,2.818,2010-09-03,4.5,23
tt0972544,back roads,back roads,101.0,"crime,drama,thriller",7.0,3024,crime,backroads2018,"53, 18",465929,en,5.346,2018-04-20,6.0,22
tt0974015,justice league,justice league,120.0,"action,adventure,fantasy",6.5,329135,action,justiceleague2017,"28, 12, 14, 878",141052,en,34.953,2017-11-17,6.2,7510
tt0975645,hitchcock,hitchcock,98.0,"biography,comedy,drama",6.8,68315,biography,hitchcock2012,18,112336,en,9.407,2012-11-23,6.5,827
tt0977855,fair game,fair game,108.0,"biography,drama,thriller",6.8,43862,biography,fairgame2010,"18, 53",38363,en,11.624,2010-05-20,6.6,384
tt0978764,sucker punch,sucker punch,110.0,"action,adventure,fantasy",6.1,218371,action,suckerpunch2011,"28, 14, 53",23629,en,14.416,2011-03-25,6.0,2716
tt0979434,lottery ticket,lottery ticket,99.0,comedy,5.0,10042,comedy,lotteryticket2010,35,41382,en,7.699,2010-08-20,5.7,92
tt0980970,the chronicles of narnia: the voyage of the dawn treader,the chronicles of narnia: the voyage of the dawn treader,113.0,"adventure,family,fantasy",6.3,129663,adventure,thechroniclesofnarniathevoyageofthedawntreader2010,"12, 10751, 14",10140,en,17.382,2010-12-10,6.3,3196
tt0983193,the adventures of tintin,the adventures of tintin,107.0,"action,adventure,animation",7.3,202430,action,theadventuresoftintin2011,"12, 16, 9648",17578,en,11.981,2011-12-20,6.8,3251
tt0983250,you're nobody 'til somebody kills you,you're nobody 'til somebody kills you,86.0,"horror,thriller",3.2,181,horror,yourenobodytilsomebodykillsyou2012,"27, 53",114688,en,0.953,2012-07-10,4.0,3
tt0984210,multiple sarcasms,multiple sarcasms,97.0,drama,4.9,581,drama,multiplesarcasms2010,"18, 10749",39042,en,0.74,2010-05-07,5.9,4
tt0985694,machete,machete,105.0,"action,crime,thriller",6.6,182320,action,machete2010,"28, 35, 53",23631,en,12.557,2010-09-03,6.3,1862
tt0989757,dear john,dear john,108.0,"drama,romance,war",6.3,128657,drama,dearjohn2010,"18, 10749, 10752",22971,en,12.048,2010-02-04,6.8,2676
tt0990363,detention,detention,81.0,"horror,thriller",3.0,889,horror,detention2010,"27, 28, 35, 53",108993,en,2.377,2010-01-16,3.5,15
tt0990407,the green hornet,the green hornet,119.0,"action,comedy,crime",5.8,148622,action,thegreenhornet2011,"28, 80, 35",40805,en,14.501,2011-01-13,5.5,1897
tt0993842,hanna,hanna,111.0,"action,drama,thriller",6.8,179178,action,hanna2011,"28, 53, 12",50456,en,9.709,2011-04-08,6.6,1944
tt0993846,the wolf of wall street,the wolf of wall street,180.0,"biography,crime,drama",8.2,1035358,biography,thewolfofwallstreet2013,"80, 18, 35",106646,en,29.518,2013-12-25,7.9,12411
tt0994917,adventure scouts,adventure scouts,83.0,"action,adventure,comedy",7.3,1591,action,adventurescouts2010,"35, 28, 12",206749,en,0.6,2010-05-02,8.0,1
tt0995868,pelé: birth of a legend,pelé: birth of a legend,107.0,"biography,drama,sport",7.2,13919,biography,pelébirthofalegend2016,18,245913,en,10.148,2016-05-06,7.2,446
tt0996664,the extendables,the extendables,84.0,comedy,4.2,181,comedy,theextendables2014,35,288103,en,1.189,2014-08-22,2.3,3
tt0996958,legend of the red reaper,legend of the red reaper,99.0,"action,adventure,fantasy",2.2,495,action,legendoftheredreaper2013,"28, 12, 14, 10749",257598,de,0.6,2013-08-01,3.4,7
tt0997035,bibliothèque pascal,bibliothèque pascal,105.0,drama,7.2,1644,drama,bibliothèquepascal2010,18,51403,hu,2.155,2010-06-08,6.9,11
tt0997152,the experiment,the experiment,96.0,"drama,thriller",6.5,48248,drama,theexperiment2010,"53, 18",43549,en,9.261,2010-07-15,6.5,553
tt0999913,straw dogs,straw dogs,110.0,"action,drama,thriller",5.8,30924,action,strawdogs2011,"18, 53",64639,en,8.749,2011-09-16,5.7,255
tt1001526,megamind,megamind,95.0,"action,animation,comedy",7.3,207488,action,megamind2010,"16, 28, 35, 10751, 878",38055,en,22.855,2010-11-04,6.8,3635
tt10022158,worlds of ursula k. le guin,worlds of ursula k. le guin,68.0,documentary,8.1,21,documentary,worldsofursulakleguin2018,"99, 16",529283,en,0.6,2018-09-14,7.5,2
tt1002563,the young messiah,the young messiah,111.0,"drama,fantasy",5.6,2882,drama,theyoungmessiah2016,18,318850,en,5.531,2016-03-11,6.1,50
tt1006907,last breath,last breath,91.0,horror,3.9,256,horror,lastbreath2010,"18, 27, 53",63705,en,1.287,2010-06-08,2.3,3
tt1007029,the iron lady,the iron lady,105.0,"biography,drama",6.4,96066,biography,theironlady2011,"36, 18",71688,en,8.987,2011-12-30,6.4,899
tt1013743,knight and day,knight and day,109.0,"action,adventure,comedy",6.3,169840,action,knightandday2010,"28, 35",37834,en,17.713,2010-06-23,6.0,2494
tt1014759,alice in wonderland,alice in wonderland,108.0,"adventure,family,fantasy",6.5,358813,adventure,aliceinwonderland2010,"10751, 14, 12",12155,en,22.02,2010-03-05,6.6,8713
tt1014763,child 44,child 44,137.0,"crime,drama,history",6.5,59477,crime,child442015,"80, 53",181283,en,26.386,2015-04-17,6.2,903
tt1016090,the cursed,the cursed,88.0,"horror,romance,thriller",5.9,1878,horror,thecursed2010,"27, 53",34104,en,2.643,2010-02-06,4.6,5
tt1017451,the runaways,the runaways,106.0,"biography,drama,music",6.6,43792,biography,therunaways2010,"18, 10402",27586,en,8.19,2010-03-19,6.4,448
tt1017464,the tortured,the tortured,79.0,"horror,thriller",5.5,6946,horror,thetortured2010,27,47518,en,7.148,2010-06-15,5.3,77
tt1018728,heart like a hand grenade,heart like a hand grenade,96.0,documentary,7.4,335,documentary,heartlikeahandgrenade2015,"10402, 99",360283,en,0.84,2015-10-15,8.0,3
tt1018765,our brand is crisis,our brand is crisis,107.0,"comedy,drama",6.1,19033,comedy,ourbrandiscrisis2015,"35, 18",10317,en,8.304,2015-10-30,5.9,306
tt1020072,selma,selma,128.0,"biography,drama,history",7.5,77633,biography,selma2014,"36, 18",273895,en,9.541,2014-12-25,7.5,1354
tt1020558,centurion,centurion,97.0,"action,adventure,drama",6.4,74085,action,centurion2010,"12, 28, 18",23759,en,13.548,2010-02-15,6.1,673
tt1020559,patagonia,patagonia,119.0,"adventure,drama",6.8,509,adventure,patagonia2010,"18, 12",12125,en,1.145,2010-01-01,5.1,5
tt1020938,babies,bébé(s),79.0,documentary,7.1,6672,documentary,babies2010,99,44737,fr,5.45,2010-05-07,7.0,77
tt1023114,the way back,the way back,133.0,"adventure,drama,history",7.3,102126,adventure,thewayback2010,"18, 12, 36",49009,en,7.503,2010-09-03,6.9,759
tt1023345,programming the nation?,programming the nation?,105.0,documentary,7.0,98,documentary,programmingthenation2011,99,67908,en,0.935,2011-08-19,5.0,3
tt1024648,argo,argo,120.0,"biography,drama,thriller",7.7,534683,biography,argo2012,"18, 53",68734,en,15.793,2012-10-12,7.2,5127
tt1024666,session,session,89.0,drama,2.7,139,drama,session2011,18,65122,tr,1.4,2011-05-08,3.8,2
tt1025102,the pardon,the pardon,120.0,crime,5.7,307,crime,thepardon2013,"80, 18",149232,en,2.75,2013-03-22,5.0,4
tt1027718,wall street: money never sleeps,wall street: money never sleeps,133.0,drama,6.2,93486,drama,wallstreetmoneyneversleeps2010,"18, 80",33909,en,10.177,2010-09-20,6.0,797
tt1028576,secretariat,secretariat,123.0,"biography,drama,family",7.2,24536,biography,secretariat2010,18,39486,en,9.059,2010-10-08,7.0,200
tt1029231,krrish 3,krrish 3,152.0,"action,adventure,sci-fi",5.3,18891,action,krrish32013,"28, 878",204435,hi,5.281,2013-11-01,5.1,68
tt1029360,poltergeist,poltergeist,93.0,"horror,thriller",4.9,51538,horror,poltergeist2015,"27, 53",243688,en,17.343,2015-05-22,5.1,1438
tt1031658,beautiful girl,beautiful girl,90.0,drama,5.1,310,drama,beautifulgirl2014,18,302496,en,1.059,2014-11-25,4.7,5
tt1032751,the warrior's way,the warrior's way,100.0,"action,fantasy,western",6.3,24271,action,thewarriorsway2010,"12, 14, 28, 37, 53",46528,en,8.259,2010-12-03,6.1,203
tt1033575,the descendants,the descendants,115.0,"comedy,drama",7.3,223464,comedy,thedescendants2011,"35, 18",65057,en,10.444,2011-11-18,6.8,1522
tt1034314,iron sky,iron sky,93.0,"action,comedy,sci-fi",5.9,87609,action,ironsky2012,"28, 35, 878",10679,en,9.419,2012-03-10,5.7,840
tt1034389,the eagle,the eagle,114.0,"action,adventure,drama",6.2,61475,action,theeagle2011,"12, 18",49494,en,8.443,2011-02-11,6.1,694
tt1034415,suspiria,suspiria,152.0,"fantasy,horror,mystery",6.8,37360,fantasy,suspiria2018,"27, 14",361292,en,16.925,2018-10-26,7.0,752
tt1037705,the book of eli,the book of eli,118.0,"action,adventure,drama",6.9,271307,action,thebookofeli2010,"28, 53, 878",20504,en,18.985,2010-01-11,6.7,3495
tt1038686,legion,legion,100.0,"action,fantasy,horror",5.2,92709,action,legion2010,27,22894,en,12.032,2010-01-22,5.3,1154
tt1038919,the bounty hunter,the bounty hunter,110.0,"action,comedy,romance",5.6,112444,action,thebountyhunter2010,"28, 35, 18",27573,en,9.861,2010-03-19,5.7,1627
tt1041778,let the game begin,let the game begin,110.0,"comedy,drama,mystery",5.4,572,comedy,letthegamebegin2010,"35, 10749",37160,en,0.995,2010-05-05,5.0,3
tt1041804,the nutcracker in 3d,the nutcracker in 3d,110.0,"action,family,fantasy",4.3,3119,action,thenutcrackerin3d2010,"10402, 14, 28, 10751",49852,en,7.566,2010-11-24,5.5,97
tt1043726,the legend of hercules,the legend of hercules,99.0,"action,adventure,fantasy",4.2,50352,action,thelegendofhercules2014,"28, 12",188207,en,13.754,2014-01-10,4.5,805
tt1043800,for the good of others,el mal ajeno,107.0,"drama,sci-fi,thriller",6.3,1573,drama,forthegoodofothers2010,"53, 18, 878",53739,es,0.84,2010-06-03,5.6,17
tt1045658,silver linings playbook,silver linings playbook,122.0,"comedy,drama,romance",7.7,621018,comedy,silverliningsplaybook2012,"18, 35, 10749",82693,en,15.351,2012-12-25,7.1,7636
tt1045673,wasteland,wasteland,80.0,"action,adventure,sci-fi",2.7,226,action,wasteland2011,"878, 12",76922,en,0.805,2011-10-11,2.5,7
tt1046171,you and i,you and i,100.0,"drama,romance",4.9,2094,drama,youandi2011,"18, 53, 10749",61294,ru,2.629,2011-01-31,4.9,25
tt1047449,camp hell,camp hell,99.0,"drama,horror",3.5,1985,drama,camphell2010,"27, 53",45778,en,2.381,2010-08-13,3.5,26
tt1047540,parental guidance,parental guidance,105.0,"comedy,family",6.1,23711,comedy,parentalguidance2012,35,88042,en,10.124,2012-12-25,5.8,276
tt1049402,howl,howl,84.0,"biography,drama,romance",6.8,12096,biography,howl2010,18,38568,en,7.12,2010-09-24,6.8,100
tt1049406,pablo,pablo,90.0,"animation,biography",6.7,146,animation,pablo2012,"16, 99",153153,en,1.96,2012-10-17,6.2,3
tt1051253,the portal,the portal,86.0,horror,4.1,415,horror,theportal2010,27,12216,en,1.468,2010-01-01,3.0,4
tt1051715,lost everything,lost everything,97.0,drama,5.2,88,drama,losteverything2010,18,293337,en,0.6,2010-11-01,5.0,1
tt1051904,goosebumps,goosebumps,103.0,"adventure,comedy,family",6.3,72858,adventure,goosebumps2015,"12, 27, 35",257445,en,18.957,2015-10-16,6.2,2147
tt1053424,repo men,repo men,111.0,"action,crime,sci-fi",6.3,96144,action,repomen2010,"28, 878, 53, 80",31867,en,12.437,2010-03-19,6.2,976
tt1053810,the big year,the big year,100.0,comedy,6.2,39522,comedy,thebigyear2011,35,73937,en,7.077,2011-10-14,5.8,393
tt1055292,life as we know it,life as we know it,114.0,"comedy,drama,romance",6.6,113077,comedy,lifeasweknowit2010,"35, 10749, 18",38408,en,11.806,2010-10-02,6.8,1748
tt1055363,the dead matter,the dead matter,90.0,"fantasy,horror",3.5,826,fantasy,thedeadmatter2010,27,27807,en,3.221,2010-07-30,3.7,6
tt1059790,four stories of st. julian,four stories of st. julian,85.0,"crime,thriller",4.2,80,crime,fourstoriesofstjulian2010,"80, 53",44222,en,0.6,2010-08-24,8.0,1
tt1059836,transit,transit,88.0,"action,crime,thriller",5.8,10260,action,transit2012,"28, 53, 80",82485,en,7.701,2012-05-11,5.6,116
tt1063111,small town saturday night,small town saturday night,94.0,drama,5.4,1114,drama,smalltownsaturdaynight2010,18,39477,en,3.136,2010-05-31,6.2,17
tt1063327,bare knuckles,bare knuckles,90.0,"action,drama",4.3,422,action,bareknuckles2010,"28, 12, 18, 53",38746,en,1.304,2010-01-01,4.0,3
tt1065073,boyhood,boyhood,165.0,drama,7.9,315584,drama,boyhood2014,18,85350,en,11.141,2014-07-11,7.5,3097
tt1067062,the ascension,the ascension,93.0,"drama,horror",4.5,34,drama,theascension2011,"18, 27",57503,en,0.962,2011-11-30,8.0,1
tt1067583,water for elephants,water for elephants,120.0,"drama,romance",6.9,105812,drama,waterforelephants2011,"18, 10749",55787,en,6.209,2011-04-22,6.9,1627
tt1067765,adult world,adult world,97.0,"comedy,drama",6.2,15924,comedy,adultworld2013,35,143049,en,7.557,2013-04-18,6.2,227
tt1067774,monte carlo,monte carlo,109.0,"adventure,comedy,family",5.8,38731,adventure,montecarlo2011,"12, 35, 10749",59860,en,11.017,2011-07-01,6.2,1193
tt1068242,footloose,footloose,113.0,"comedy,drama,music",5.9,43251,comedy,footloose2011,"18, 10402, 10749",68817,en,10.269,2011-10-14,6.6,929
tt1068953,house of good and evil,house of good and evil,108.0,"horror,thriller",6.5,7933,horror,houseofgoodandevil2013,"27, 53",239019,en,2.961,2013-04-26,4.5,22
tt1068961,midnight son,midnight son,88.0,horror,5.9,1656,horror,midnightson2011,"18, 27, 28",48837,en,1.212,2011-03-04,6.6,20
