id,release_date,movie_title,production_budget,domestic_gross,worldwide_gross,release_year,foreign_gross,movie_id,movie_id2
62,2001-11-02,domestic disturbance,53000000,45207112,54207112,2001,9000000,domesticdisturbance20011102,domestic disturbance2001
63,2006-10-20,flags of our fathers,53000000,33602376,63657941,2006,30055565,flagsofourfathers20061020,flags of our fathers2006
64,2007-04-06,grindhouse,53000000,25031037,50187789,2007,25156752,grindhouse20070406,grindhouse2007
66,2012-12-19,zero dark thirty,52500000,95720716,134612435,2012,38891719,zerodarkthirty20121219,zero dark thirty2012
67,2002-12-25,catch me if you can,52000000,164606800,355612291,2002,191005491,catchmeifyoucan20021225,catch me if you can2002
68,2008-07-18,mamma mia!,52000000,144130063,615748772,2008,471618709,mammamia20080718,mamma mia!2008
69,2006-06-02,the break-up,52000000,118703275,205727307,2006,87024032,thebreakup20060602,the break-up2006
70,2010-02-12,valentine's day,52000000,110485654,217569328,2010,107083674,valentinesday20100212,valentine's day2010
72,2011-08-05,the change-up,52000000,37243418,75997067,2011,38753649,thechangeup20110805,the change-up2011
75,2010-02-05,from paris with love,52000000,24077427,53139168,2010,29061741,frompariswithlove20100205,from paris with love2010
76,2003-04-16,bulletproof monk,52000000,23010607,23010607,2003,0,bulletproofmonk20030416,bulletproof monk2003
77,2000-06-23,"me, myself & irene",51000000,90570999,149270999,2000,58700000,memyselfirene20000623,"me, myself & irene2000"
78,2006-08-04,barnyard: the original party animals,51000000,72779000,118583844,2006,45804844,barnyardtheoriginalpartyanimals20060804,barnyard: the original party animals2006
79,2018-08-17,alpha,51000000,35851379,99624873,2018,63773494,alpha20180817,alpha2018
80,2006-11-22,deck the halls,51000000,35093569,46815807,2006,11722238,deckthehalls20061122,deck the halls2006
81,2011-03-04,the adjustment bureau,50200000,62495645,126931325,2011,64435680,theadjustmentbureau20110304,the adjustment bureau2011
82,2009-11-20,the twilight saga: new moon,50000000,296623634,687557727,2009,390934093,thetwilightsaganewmoon20091120,the twilight saga: new moon2009
83,2001-05-18,shrek,50000000,267655011,491812794,2001,224157783,shrek20010518,shrek2001
84,2012-06-29,ted,50000000,218665740,556016627,2012,337350887,ted20120629,ted2012
85,2014-06-13,22 jump street,50000000,191719337,331333876,2014,139614539,22jumpstreet20140613,22 jump street2014
88,2015-12-25,daddyâs home,50000000,150357137,242757137,2015,92400000,daddyâshome20151225,daddyâs home2015
91,2016-06-17,central intelligence,50000000,127440871,217194805,2016,89753934,centralintelligence20160617,central intelligence2016
92,2013-12-18,anchorman 2: the legend continues,50000000,127352707,172185754,2013,44833047,anchorman2thelegendcontinues20131218,anchorman 2: the legend continues2013
93,2011-06-10,super 8,50000000,127004179,257972745,2011,130968566,super820110610,super 82011
94,2002-06-28,mr. deeds,50000000,126293452,171269535,2002,44976083,mrdeeds20020628,mr. deeds2002
95,2000-03-17,erin brockovich,50000000,125548685,257805243,2000,132256558,erinbrockovich20000317,erin brockovich2000
96,2018-11-21,creed ii,50000000,115715889,213591522,2018,97875633,creedii20181121,creed ii2018
97,2018-02-09,peter rabbit,50000000,115234093,347136477,2018,231902384,peterrabbit20180209,peter rabbit2018
98,2003-02-07,how to lose a guy in 10 days,50000000,105807520,178890782,2003,73083262,howtoloseaguyin10days20030207,how to lose a guy in 10 days2003
100,2018-12-14,the mule,50000000,103804407,170857676,2018,67053269,themule20181214,the mule2018
1,2008-12-19,yes man,50000000,97690976,225990976,2008,128300000,yesman20081219,yes man2008
2,2014-02-28,non-stop,50000000,91742160,222383055,2014,130640895,nonstop20140228,non-stop2014
4,2013-08-09,disney planes,50000000,90282580,238059569,2013,147776989,disneyplanes20130809,disney planes2013
5,2006-03-10,failure to launch,50000000,88715192,128402901,2006,39687709,failuretolaunch20060310,failure to launch2006
6,2006-03-24,inside man,50000000,88634237,185798265,2006,97164028,insideman20060324,inside man2006
7,2017-07-28,the emoji movie,50000000,86089513,216562312,2017,130472799,theemojimovie20170728,the emoji movie2017
8,2011-07-29,"crazy, stupid, love",50000000,84351197,147142328,2011,62791131,crazystupidlove20110729,"crazy, stupid, love2011"
9,2017-12-22,the post,50000000,81903458,179748880,2017,97845422,thepost20171222,the post2017
12,2009-03-20,knowing,50000000,79957634,186450317,2009,106492683,knowing20090320,knowing2009
13,2005-03-18,the ring two,50000000,75941727,161941727,2005,86000000,theringtwo20050318,the ring two2005
14,2011-12-23,we bought a zoo,50000000,75624550,118729073,2011,43104523,weboughtazoo20111223,we bought a zoo2011
15,2011-09-23,moneyball,50000000,75605492,111300835,2011,35695343,moneyball20110923,moneyball2011
16,2004-06-11,garfield: the movie,50000000,75367693,208094550,2004,132726857,garfieldthemovie20040611,garfield: the movie2004
17,2004-11-24,christmas with the kranks,50000000,73701902,96469187,2004,22767285,christmaswiththekranks20041124,christmas with the kranks2004
18,2006-03-17,v for vendetta,50000000,70511035,130214162,2006,59703127,vforvendetta20060317,v for vendetta2006
20,2009-03-13,race to witch mountain,50000000,67172595,105103784,2009,37931189,racetowitchmountain20090313,race to witch mountain2009
21,2004-09-24,the forgotten,50000000,66711892,117211892,2004,50500000,theforgotten20040924,the forgotten2004
22,2005-06-22,herbie: fully loaded,50000000,66010682,144110682,2005,78100000,herbiefullyloaded20050622,herbie: fully loaded2005
23,2003-02-07,shanghai knights,50000000,60470220,88316835,2003,27846615,shanghaiknights20030207,shanghai knights2003
24,2014-07-18,planes: fire and rescue,50000000,59157732,156399644,2014,97241912,planesfireandrescue20140718,planes: fire and rescue2014
25,2006-02-10,curious george,50000000,58640119,71052604,2006,12412485,curiousgeorge20060210,curious george2006
26,2012-04-06,american reunion,50000000,56758835,236799211,2012,180040376,americanreunion20120406,american reunion2012
27,2013-01-25,hansel & gretel: witch hunters,50000000,55703475,214949716,2013,159246241,hanselgretelwitchhunters20130125,hansel & gretel: witch hunters2013
28,2011-02-18,i am number four,50000000,55100437,146195159,2011,91094722,iamnumberfour20110218,i am number four2011
29,2001-09-28,donât say a word,50000000,54997476,104488383,2001,49490907,donâtsayaword20010928,donât say a word2001
30,2016-01-15,13 hours: the secret soldiers of benghazi,50000000,52853219,69411370,2016,16558151,13hoursthesecretsoldiersofbenghazi20160115,13 hours: the secret soldiers of benghazi2016
31,2002-05-08,unfaithful,50000000,52752475,119114494,2002,66362019,unfaithful20020508,unfaithful2002
32,2017-09-29,american made,50000000,51342000,135569212,2017,84227212,americanmade20170929,american made2017
33,2005-11-23,syriana,50000000,50824620,92690959,2005,41866339,syriana20051123,syriana2005
34,2004-09-10,resident evil: apocalypse,50000000,50740078,125168734,2004,74428656,residentevilapocalypse20040910,resident evil: apocalypse2004
35,2014-10-17,the book of life,50000000,50151543,97651543,2014,47500000,thebookoflife20141017,the book of life2014
37,2006-02-10,firewall,50000000,48751189,82751189,2006,34000000,firewall20060210,firewall2006
40,2014-08-08,into the storm,50000000,47602194,150429371,2014,102827177,intothestorm20140808,into the storm2014
41,2014-10-10,the judge,50000000,47119388,76119388,2014,29000000,thejudge20141010,the judge2014
42,2006-04-21,silent hill,50000000,46982632,94704227,2006,47721595,silenthill20060421,silent hill2006
43,2000-08-11,the replacements,50000000,44737059,50054511,2000,5317452,thereplacements20000811,the replacements2000
45,2016-08-19,war dogs,50000000,43034523,86234503,2016,43199980,wardogs20160819,war dogs2016
49,2003-10-03,out of time,50000000,41083108,55489826,2003,14406718,outoftime20031003,out of time2003
50,2004-11-12,bridget jones: the edge of reason,50000000,40203020,263894551,2004,223691531,bridgetjonestheedgeofreason20041112,bridget jones: the edge of reason2004
51,2000-02-11,the beach,50000000,39778599,39778599,2000,0,thebeach20000211,the beach2000
52,2005-06-10,the adventures of sharkboy and lavagirl in 3-d,50000000,39177684,69425966,2005,30248282,theadventuresofsharkboyandlavagirlin3d20050610,the adventures of sharkboy and lavagirl in 3-d2005
54,2009-11-25,ninja assassin,50000000,38122883,62209892,2009,24087009,ninjaassassin20091125,ninja assassin2009
55,2004-05-28,raising helen,50000000,37485528,49928680,2004,12443152,raisinghelen20040528,raising helen2004
56,2016-05-20,the nice guys,50000000,36261763,59596747,2016,23334984,theniceguys20160520,the nice guys2016
59,2010-06-04,marmaduke,50000000,33644788,89895930,2010,56251142,marmaduke20100604,marmaduke2010
61,2010-10-15,hereafter,50000000,32746941,108660270,2010,75913329,hereafter20101015,hereafter2010
62,2002-04-19,murder by numbers,50000000,31874869,56643267,2002,24768398,murderbynumbers20020419,murder by numbers2002
64,2016-02-12,zoolander 2,50000000,28848693,55348693,2016,26500000,zoolander220160212,zoolander 22016
65,2009-01-16,defiance,50000000,28644813,52987754,2009,24342941,defiance20090116,defiance2009
66,2007-02-09,hannibal rising,50000000,27669725,80583311,2007,52913586,hannibalrising20070209,hannibal rising2007
68,2013-03-29,the host,50000000,26623701,64477051,2013,37853350,thehost20130329,the host2013
69,2003-03-28,basic,50000000,26599248,42598498,2003,15999250,basic20030328,basic2003
70,2015-03-13,run all night,50000000,26461644,66961644,2015,40500000,runallnight20150313,run all night2015
71,2002-08-09,blood work,50000000,26199517,26199517,2002,0,bloodwork20020809,blood work2002
72,2009-02-13,the international,50000000,25450527,53850527,2009,28400000,theinternational20090213,the international2009
74,2004-02-27,twisted,50000000,25195050,40119848,2004,14924798,twisted20040227,twisted2004
75,2004-12-10,the life aquatic with steve zissou,50000000,24006726,34806726,2004,10800000,thelifeaquaticwithstevezissou20041210,the life aquatic with steve zissou2004
77,2019-04-12,hellboy,50000000,21903748,40725492,2019,18821744,hellboy20190412,hellboy2019
78,2011-04-08,your highness,50000000,21596445,26121638,2011,4525193,yourhighness20110408,your highness2011
79,2016-09-16,snowden,50000000,21587519,35380918,2016,13793399,snowden20160916,snowden2016
80,2011-09-30,dream house,50000000,21302340,41642166,2011,20339826,dreamhouse20110930,dream house2011
81,2016-06-24,free state of jones,50000000,20810036,23237252,2016,2427216,freestateofjones20160624,free state of jones2016
82,2009-09-04,gamer,50000000,20534907,42002029,2009,21467122,gamer20090904,gamer2009
83,2005-02-25,man of the house,50000000,19699706,22099706,2005,2400000,manofthehouse20050225,man of the house2005
84,2003-02-21,the life of david gale,50000000,19694635,28920188,2003,9225553,thelifeofdavidgale20030221,the life of david gale2003
85,2013-02-14,beautiful creatures,50000000,19452138,60282876,2013,40830738,beautifulcreatures20130214,beautiful creatures2013
86,2005-09-30,into the blue,50000000,18782227,41982227,2005,23200000,intotheblue20050930,into the blue2005
87,2007-09-14,eastern promises,50000000,17181265,56077088,2007,38895823,easternpromises20070914,eastern promises2007
91,2011-02-25,drive angry,50000000,10721033,41042583,2011,30321550,driveangry20110225,drive angry2011
94,2005-10-14,domino,50000000,10169202,23574057,2005,13404855,domino20051014,domino2005
96,2009-02-27,street fighter: the legend of chun-li,50000000,8742261,12660287,2009,3918026,streetfighterthelegendofchunli20090227,street fighter: the legend of chun-li2009
97,2002-03-29,death to smoochy,50000000,8355815,8374062,2002,18247,deathtosmoochy20020329,death to smoochy2002
98,2018-02-16,early man,50000000,8267544,45285890,2018,37018346,earlyman20180216,early man2018
99,2009-11-13,the boat that rocked,50000000,8017467,37472651,2009,29455184,theboatthatrocked20091113,the boat that rocked2009
100,2004-01-30,the big bounce,50000000,6471394,6626115,2004,154721,thebigbounce20040130,the big bounce2004
1,2000-03-03,what planet are you from?,50000000,6291602,6291602,2000,0,whatplanetareyoufrom20000303,what planet are you from?2000
2,2015-04-17,child 44,50000000,1224330,8004221,2015,6779891,child4420150417,child 442015
3,2009-01-23,outlander,50000000,166003,1250617,2009,1084614,outlander20090123,outlander2009
4,2013-03-15,upside down,50000000,102118,26387039,2013,26284921,upsidedown20130315,upside down2013
5,2015-10-02,shanghai,50000000,46425,15505922,2015,15459497,shanghai20151002,shanghai2015
6,2020-12-31,hannibal the conqueror,50000000,0,0,2020,0,hannibaltheconqueror20201231,hannibal the conqueror2020
7,2019-11-08,arctic dogs,50000000,0,0,2019,0,arcticdogs20191108,arctic dogs2019
8,2019-11-22,the rhythm section,50000000,0,0,2019,0,therhythmsection20191122,the rhythm section2019
9,2019-09-20,ad astra,49800000,0,0,2019,0,adastra20190920,ad astra2019
10,2001-11-02,the one,49000000,43905746,72689126,2001,28783380,theone20011102,the one2001
11,2015-03-06,chappie,49000000,31569268,105002056,2015,73432788,chappie20150306,chappie2015
13,2012-11-16,anna karenina,49000000,12816367,71004627,2012,58188260,annakarenina20121116,anna karenina2012
15,2002-10-18,the ring,48000000,129094024,248218486,2002,119124462,thering20021018,the ring2002
16,2000-12-27,traffic,48000000,124107476,208300000,2000,84192524,traffic20001227,traffic2000
17,2002-03-29,panic room,48000000,95308367,196308367,2002,101000000,panicroom20020329,panic room2002
18,2015-01-09,taken 3,48000000,89256424,327656424,2015,238400000,taken320150109,taken 32015
20,2018-11-16,instant family,48000000,67363237,119736188,2018,52372951,instantfamily20181116,instant family2018
23,2010-01-22,tooth fairy,48000000,60022256,112610386,2010,52588130,toothfairy20100122,tooth fairy2010
24,2001-08-17,rat race,48000000,56607223,86607223,2001,30000000,ratrace20010817,rat race2001
25,2007-09-07,3:10 to yuma,48000000,53606916,71171825,2007,17564909,310toyuma20070907,3:10 to yuma2007
26,2001-08-13,k-pax,48000000,50315140,50315140,2001,0,kpax20010813,k-pax2001
27,2001-12-25,kate and leopold,48000000,47095453,70937778,2001,23842325,kateandleopold20011225,kate and leopold2001
28,2000-10-20,bedazzled,48000000,37879996,90376224,2000,52496228,bedazzled20001020,bedazzled2000
31,2008-01-25,rambo,47500000,42754105,112214531,2008,69460426,rambo20080125,rambo2008
32,2016-07-13,the infiltrator,47500000,15436808,20718104,2016,5281296,theinfiltrator20160713,the infiltrator2016
34,2016-11-11,arrival,47000000,100546139,203127894,2016,102581755,arrival20161111,arrival2016
36,2009-04-22,earth,47000000,32011576,116773317,2009,84761741,earth20090422,earth2009
37,2001-10-19,riding in cars with boys,47000000,29781453,29781453,2001,0,ridingincarswithboys20011019,riding in cars with boys2001
38,2007-01-05,happily n'ever after,47000000,15849032,37923818,2007,22074786,happilyneverafter20070105,happily n'ever after2007
39,2002-11-27,solaris,47000000,14970038,14970038,2002,0,solaris20021127,solaris2002
40,2010-06-18,jonah hex,47000000,10547117,11022696,2010,475579,jonahhex20100618,jonah hex2010
42,2016-12-23,silence,46500000,7100177,23726626,2016,16626449,silence20161223,silence2016
43,2013-11-01,mr. nobody,46500000,3622,22254,2013,18632,mrnobody20131101,mr. nobody2013
45,2001-07-20,america's sweethearts,46000000,93607673,160648493,2001,67040820,americassweethearts20010720,america's sweethearts2001
47,2002-05-24,insomnia,46000000,67263182,113622499,2002,46359317,insomnia20020524,insomnia2002
